n,chrms,starts,ends
5325,2,86425000,86630000
5516,2,86440000,86535000
4983,2,86680000,86935000
5053,2,86855000,86940000
5245,2,88360000,88470000
5050,2,88480000,88780000
5526,2,88490000,88675000
5193,2,88860000,88990000
5045,2,89025000,89135000
5391,2,95670000,95785000
5075,2,96790000,96935000
5639,2,96865000,96930000
5656,2,96940000,97030000
5246,2,97035000,97200000
5378,2,97235000,97480000
5484,2,97235000,97425000
5672,2,97305000,97395000
5563,2,97535000,97625000
5137,2,98410000,98705000
5346,2,98420000,98645000
5332,2,99020000,99225000
5341,2,99250000,99455000
5370,2,99475000,99680000
5505,2,99680000,99800000
5542,2,99810000,99945000
5327,2,99955000,100115000
5125,2,100870000,101205000
5415,2,100880000,101005000
5512,2,101035000,101185000
5304,2,101225000,101610000
5319,2,101620000,101840000
5453,2,101870000,101935000
5202,2,102005000,102470000
5043,2,102495000,103085000
5510,2,102500000,102615000
5393,2,102630000,102860000
5293,2,102865000,103075000
5549,2,102870000,102970000
5233,2,102970000,103070000
5135,2,103090000,103325000
4943,2,103440000,105570000
4979,2,105665000,105930000
5049,2,105720000,105875000
5210,2,105975000,106165000
5491,2,106355000,106525000
5414,2,106720000,106820000
4941,2,107230000,108805000
4944,2,107240000,108445000
5031,2,108945000,109270000
5146,2,108970000,109210000
5425,2,109065000,109200000
5500,2,109525000,109720000
5583,2,109740000,109885000
4986,2,110275000,110505000
5020,2,111430000,111535000
5258,2,111560000,111790000
5000,2,111565000,111845000
5648,2,111790000,111875000
5048,2,112650000,112810000
5122,2,112840000,113010000
5046,2,113240000,113340000
5007,2,113340000,113725000
5318,2,113345000,113495000
5438,2,113505000,113645000
5593,2,113870000,113975000
5062,2,114020000,114130000
5001,2,114505000,114740000
5374,2,114510000,114645000
5432,2,114645000,114740000
4969,2,118190000,118550000
5172,2,118570000,118765000
5038,2,118770000,118955000
5511,2,118770000,118850000
4985,2,119015000,119625000
5124,2,119630000,119955000
5385,2,120155000,120245000
5628,2,120270000,120395000
5091,2,120435000,121075000
5140,2,120445000,120945000
5534,2,120515000,120605000
5613,2,120865000,120935000
5302,2,120965000,121075000
5344,2,121095000,121445000
5002,2,121105000,121845000
5311,2,121450000,121835000
5292,2,121845000,122090000
5100,2,122135000,122520000
5501,2,122135000,122275000
4948,2,122690000,124775000
4959,2,122890000,124140000
4961,2,122910000,124065000
5323,2,123195000,123520000
5008,2,125795000,126445000
5262,2,127260000,127540000
5461,2,128050000,128250000
5673,2,128090000,128175000
5607,2,128285000,128450000
5572,2,128460000,128620000
5649,2,128650000,128770000
5636,2,128855000,128950000
5249,2,129085000,129425000
5544,2,129800000,129945000
5029,2,131555000,131650000
5056,2,132295000,132430000
5072,2,133410000,133930000
5102,2,134015000,134330000
4993,2,134675000,135200000
5157,2,134675000,134870000
5238,2,134870000,135185000
5396,2,134875000,134990000
5660,2,135005000,135115000
5152,2,135220000,135675000
5016,2,135720000,136535000
5457,2,136285000,136485000
5560,2,136500000,136635000
5168,2,136655000,137155000
5395,2,136670000,136880000
5373,2,136890000,137145000
5519,2,136895000,136965000
5513,2,136995000,137105000
5173,2,137175000,137515000
4950,2,137560000,138605000
5269,2,138665000,138860000
5620,2,139255000,139355000
4965,2,142910000,143410000
5078,2,143425000,143765000
5328,2,143620000,143750000
5241,2,143855000,144025000
5171,2,144870000,145280000
5521,2,144925000,145095000
5643,2,144995000,145080000
4955,2,146630000,147310000
5237,2,147830000,148095000
5055,2,148170000,148670000
4995,2,148255000,148630000
5030,2,148695000,149270000
5164,2,148725000,148965000
5555,2,149400000,149540000
5033,2,149870000,150170000
5576,2,151340000,151470000
5028,2,152110000,152340000
5640,2,152270000,152345000
5017,2,152465000,152880000
5010,2,152885000,153575000
5312,2,152885000,153035000
5069,2,153035000,153525000
5529,2,153050000,153175000
5485,2,153500000,153580000
4957,2,153635000,154415000
5359,2,155305000,155470000
4976,2,155800000,156140000
4963,2,156220000,156695000
5252,2,157185000,157450000
5443,2,157295000,157400000
5430,2,157920000,158050000
5013,2,158160000,158350000
5175,2,158175000,158275000
5076,2,159310000,159525000
5188,2,159740000,159985000
4980,2,160015000,160845000
4981,2,160040000,160645000
5274,2,160595000,160830000
5482,2,160720000,160825000
5176,2,160935000,161130000
5059,2,161920000,162265000
5361,2,161925000,162040000
5507,2,162165000,162260000
4971,2,162430000,162820000
5231,2,162840000,162995000
5279,2,163030000,163180000
4970,2,163225000,163700000
4940,2,163735000,165515000
4946,2,164005000,165405000
5041,2,165840000,166165000
4989,2,166295000,166610000
5471,2,166735000,166805000
5368,2,169005000,169185000
5197,2,169200000,169580000
5515,2,169205000,169310000
5387,2,169620000,169790000
5657,2,169630000,169725000
4967,2,169805000,170270000
5113,2,170330000,170785000
5136,2,170345000,170670000
5573,2,170680000,170785000
5379,2,170805000,171090000
5578,2,171090000,171210000
5073,2,171225000,171730000
5559,2,171680000,171775000
5116,2,171790000,172380000
5290,2,171835000,172005000
5181,2,172010000,172295000
5575,2,172015000,172175000
5363,2,172175000,172290000
5462,2,172295000,172400000
5117,2,172425000,172990000
5454,2,172435000,172545000
5085,2,173005000,173335000
5278,2,173665000,173825000
5133,2,173870000,174255000
5298,2,173890000,174080000
5509,2,174145000,174245000
5419,2,174740000,174935000
5638,2,174830000,174905000
5242,2,174980000,175210000
5574,2,175010000,175115000
5159,2,175290000,175565000
5251,2,175310000,175425000
5380,2,175440000,175560000
5260,2,175590000,175870000
5156,2,175895000,176155000
5353,2,175910000,176060000
5343,2,176770000,176920000
5558,2,176775000,176870000
5047,2,176980000,177505000
5622,2,177120000,177220000
5623,2,177320000,177420000
5468,2,177520000,177685000
5303,2,177685000,178010000
5070,2,178025000,178635000
5351,2,178025000,178200000
5548,2,178200000,178285000
5123,2,178950000,179260000
5301,2,178965000,179150000
5110,2,179315000,179565000
5255,2,179315000,179515000
5005,2,179610000,180135000
5077,2,179625000,180040000
5594,2,179900000,179990000
5105,2,180320000,180635000
4956,2,180955000,181830000
5026,2,180990000,181400000
5160,2,181950000,182340000
5469,2,182170000,182325000
5488,2,182335000,182420000
5310,2,182430000,182580000
5036,2,182590000,182975000
5431,2,182605000,182755000
4972,2,183040000,183520000
4996,2,183530000,183870000
5071,2,185200000,185465000
5189,2,185250000,185415000
5364,2,187135000,187340000
5439,2,187155000,187290000
5317,2,187355000,187530000
4968,2,187710000,188350000
5291,2,188360000,188450000
4964,2,188745000,189315000
4966,2,188760000,189260000
5039,2,189935000,190290000
5268,2,190310000,190500000
5383,2,190520000,190640000
5227,2,190650000,190935000
5366,2,190945000,191180000
5592,2,190955000,191060000
5219,2,191240000,191690000
5514,2,191250000,191385000
5617,2,191395000,191510000
5397,2,191745000,191880000
5054,2,191900000,192395000
5282,2,191905000,192025000
5086,2,192025000,192390000
5180,2,192420000,192565000
5108,2,192705000,193030000
5561,2,192775000,192885000
5004,2,195740000,196170000
4984,2,195790000,196175000
5161,2,196185000,196540000
5362,2,196430000,196525000
5051,2,196590000,196925000
5192,2,196935000,197335000
5349,2,196935000,197155000
5441,2,197160000,197330000
5492,2,197350000,197490000
5614,2,197505000,197620000
5218,2,197660000,197875000
5158,2,197965000,198250000
5481,2,197970000,198055000
5550,2,198275000,198380000
5052,2,198295000,198650000
5142,2,198570000,198660000
5147,2,198665000,198995000
5372,2,199005000,199160000
4953,2,199165000,200450000
5067,2,200830000,201365000
5446,2,201165000,201340000
5211,2,201390000,201675000
5566,2,201435000,201565000
5551,2,201575000,201675000
5646,2,201675000,201755000
5145,2,201755000,202050000
5250,2,201760000,201980000
5502,2,201935000,202045000
5247,2,202095000,202310000
5057,2,202100000,202545000
5333,2,202100000,202250000
5225,2,202690000,203065000
5314,2,203135000,203400000
5605,2,203255000,203360000
4991,2,203370000,204325000
5358,2,203430000,203735000
5464,2,203760000,204005000
5421,2,204090000,204315000
5201,2,204340000,204695000
5306,2,206620000,206805000
5389,2,206850000,207025000
5569,2,207025000,207140000
5426,2,207255000,207425000
5433,2,207555000,207665000
5198,2,207935000,208350000
5661,2,207935000,208030000
5234,2,208395000,208605000
5406,2,208395000,208490000
5014,2,208485000,208960000
5495,2,208490000,208605000
5163,2,208605000,208940000
5411,2,208965000,209100000
5398,2,209115000,209230000
4952,2,209245000,210110000
5089,2,210195000,210455000
5169,2,210840000,211065000
5437,2,210935000,211055000
5235,2,211100000,211280000
4962,2,211400000,211950000
4951,2,212575000,213455000
5018,2,213530000,214110000
5141,2,213540000,213860000
5220,2,213870000,214110000
5151,2,214015000,214105000
5182,2,214395000,214690000
5289,2,215600000,215675000
5222,2,215880000,216145000
5134,2,216275000,216800000
5478,2,216690000,216785000
5369,2,216800000,216895000
5589,2,216895000,216980000
5538,2,216980000,217075000
5060,2,217065000,217545000
5149,2,217070000,217370000
5399,2,217085000,217270000
5537,2,217275000,217370000
5315,2,217375000,217545000
4988,2,217550000,218440000
5422,2,218385000,218595000
5236,2,218630000,218945000
5429,2,218645000,218770000
5486,2,219040000,219135000
5283,2,219140000,219265000
5546,2,219270000,219465000
5565,2,219580000,219710000
5564,2,219715000,219845000
5408,2,219880000,220020000
5417,2,220025000,220165000
5668,2,220165000,220240000
5313,2,220255000,220560000
5524,2,220255000,220405000
5470,2,220405000,220515000
4975,2,221525000,222460000
5081,2,222485000,222835000
5044,2,222900000,223155000
5150,2,223170000,223455000
5473,2,223185000,223290000
5621,2,223290000,223420000
5155,2,223540000,223810000
5635,2,223590000,223655000
4973,2,223820000,224505000
5300,2,224615000,224830000
5115,2,224840000,225160000
5120,2,225215000,225650000
5598,2,225215000,225320000
5082,2,225265000,225540000
5112,2,225300000,225650000
5375,2,225330000,225515000
5452,2,225340000,225455000
5535,2,225520000,225640000
5334,2,225745000,225910000
5012,2,225935000,226535000
5299,2,227675000,227855000
5597,2,227705000,227770000
5184,2,227980000,228155000
5023,2,228180000,228755000
5340,2,228195000,228455000
5619,2,228265000,228335000
5606,2,228340000,228435000
5221,2,228505000,228755000
5624,2,228525000,228630000
5277,2,228630000,228750000
4945,2,228755000,230510000
4999,2,230630000,231685000
5267,2,230640000,230790000
5669,2,230790000,230865000
4982,2,230805000,231680000
5390,2,230865000,231045000
5541,2,230930000,231025000
5503,2,231065000,231280000
5508,2,231305000,231480000
5540,2,231480000,231675000
5264,2,231685000,231925000
5281,2,231765000,231860000
5183,2,231945000,232320000
5571,2,231955000,232090000
5479,2,232330000,232470000
5128,2,232340000,232650000
5106,2,232470000,232655000
4998,2,232740000,233195000
5177,2,232785000,233010000
5329,2,233200000,233405000
5463,2,233200000,233310000
5611,2,233315000,233400000
5663,2,233460000,233555000
5588,2,233570000,233710000
5129,2,233725000,233910000
5230,2,234175000,234365000
5138,2,235040000,235435000
5286,2,235195000,235415000
5083,2,235485000,236020000
5099,2,235575000,235995000
5131,2,236040000,236505000
5444,2,236505000,236665000
5092,2,236665000,237135000
5088,2,237215000,237995000
5447,2,237410000,237515000
5187,2,238015000,238395000
5316,2,238400000,238495000
5276,2,238410000,238695000
5022,2,238500000,239205000
5403,2,238500000,238685000
5493,2,238575000,238665000
5207,2,238725000,239200000
5650,2,238875000,239025000
5667,2,238875000,238975000
5642,2,239060000,239180000
5522,2,239250000,239385000
5034,2,239405000,239755000
5191,2,240040000,240345000
5504,2,240175000,240325000
5305,2,240875000,240965000
5338,2,240985000,241085000
5243,2,241130000,241385000
5496,2,242005000,242160000
5533,2,242010000,242100000
5596,2,242185000,242295000
5666,2,242450000,242550000
5285,2,242630000,242825000
5785,3,2360000,2790000
6062,3,3060000,3220000
5683,3,3235000,4295000
5781,3,4350000,4710000
5819,3,4740000,5115000
6140,3,4755000,4875000
6128,3,4890000,5020000
6135,3,5020000,5100000
5881,3,5160000,5255000
6200,3,5265000,5345000
5891,3,5440000,5795000
5689,3,5910000,6925000
6160,3,8350000,8465000
5897,3,8475000,8675000
6201,3,8705000,8810000
6163,3,8810000,8965000
5940,3,9005000,9365000
6072,3,9010000,9125000
6044,3,9390000,9530000
6038,3,9540000,9770000
6198,3,9545000,9680000
6288,3,9685000,9770000
5899,3,9850000,10365000
6279,3,9865000,9975000
5986,3,10065000,10360000
6281,3,10065000,10155000
5958,3,10150000,10345000
6079,3,10180000,10290000
5890,3,10385000,10790000
5766,3,11265000,11890000
6109,3,11270000,11400000
5775,3,11390000,11890000
6146,3,11700000,11885000
5698,3,12005000,12525000
5882,3,12150000,12525000
6147,3,12600000,12710000
6219,3,13030000,13130000
5935,3,13130000,13520000
6138,3,13350000,13510000
6027,3,13535000,13695000
5929,3,13935000,14150000
6063,3,14160000,14240000
5904,3,14270000,14530000
6228,3,14415000,14510000
6183,3,14545000,14670000
5928,3,14665000,14970000
6066,3,14690000,14825000
6152,3,14835000,14965000
6001,3,14980000,15115000
5755,3,15135000,15625000
5726,3,15140000,15480000
5812,3,15145000,15245000
5955,3,15305000,15450000
6051,3,15460000,15615000
5948,3,15645000,15860000
5863,3,15910000,16290000
5997,3,16060000,16290000
5878,3,16310000,16605000
5737,3,16630000,17285000
5874,3,16640000,16860000
5718,3,16725000,17280000
5857,3,16865000,17280000
6113,3,16925000,17085000
6287,3,17095000,17190000
6134,3,17100000,17245000
5729,3,17300000,17900000
6018,3,17300000,17460000
5847,3,17470000,17895000
5740,3,17935000,18385000
5702,3,18025000,18415000
5832,3,18595000,18810000
5696,3,19355000,19895000
5813,3,19970000,20235000
6233,3,19990000,20080000
6158,3,20080000,20230000
6241,3,20085000,20170000
5707,3,23245000,23780000
6221,3,23245000,23380000
6289,3,23695000,23770000
5790,3,24030000,24295000
5828,3,25640000,25945000
5839,3,27160000,27320000
5836,3,27345000,27735000
5978,3,27385000,27525000
6107,3,27535000,27725000
5830,3,27750000,28385000
6153,3,29310000,29470000
5875,3,30075000,30250000
5774,3,30360000,30765000
5731,3,30935000,31750000
6216,3,30980000,31160000
5829,3,31180000,31700000
6168,3,31575000,31690000
5849,3,31825000,32210000
6157,3,32055000,32195000
6130,3,32415000,32530000
5998,3,32545000,32725000
6231,3,32545000,32625000
5886,3,32750000,33135000
6078,3,32765000,32980000
5982,3,32985000,33135000
6039,3,33170000,33415000
5798,3,33460000,33855000
5861,3,33650000,33845000
6257,3,33685000,33765000
5786,3,33975000,34305000
5681,3,36005000,36755000
5951,3,36760000,37025000
6172,3,36760000,36910000
6161,3,36915000,37035000
5987,3,37040000,37285000
6194,3,37295000,37415000
5799,3,37470000,37855000
5972,3,37885000,38015000
5768,3,38035000,38540000
6154,3,38155000,38330000
6143,3,38385000,38530000
6090,3,38555000,38715000
5757,3,38560000,39075000
5883,3,39095000,39450000
6243,3,39130000,39220000
6086,3,39230000,39330000
5906,3,39335000,39430000
6071,3,39460000,39565000
5701,3,39725000,40190000
6013,3,40225000,40360000
5993,3,40365000,40605000
6186,3,40370000,40490000
6097,3,40490000,40585000
5780,3,40615000,41255000
5724,3,41360000,41920000
5905,3,41930000,42260000
6124,3,42050000,42145000
6119,3,42155000,42270000
5843,3,42285000,42510000
6284,3,42495000,42590000
5842,3,42595000,42930000
6223,3,42605000,42695000
6265,3,42705000,42800000
6048,3,42810000,42930000
5772,3,42965000,43560000
6073,3,42985000,43150000
6080,3,43200000,43430000
6059,3,43575000,43755000
5820,3,43875000,44265000
6254,3,43915000,44010000
6240,3,44035000,44155000
5749,3,44365000,44995000
6023,3,44365000,44530000
6028,3,44575000,44805000
